id,message,label
9875,what should i wear is it cold outside,weather_query
5500,brighten the lights in living room,iot_hue_lightup
5001,i would like the like in the kitchen to be a different color,iot_hue_lightchange
1872,please tell me the main points of my two hundred meeting from this afternoon,calendar_query
4843,i want a coffee,iot_coffee
8098,what happened to the dow jones today,qa_stock
3540,could you check what just said.,general_confirm
3918,"s2, can not get this.",general_explain
2971,is bills house number in my contacts,email_querycontact
966,how long until i receive my food,takeaway_query
10968,check my twitter account,social_query
7771,what is the nuclear triad,qa_definition
4644,please would you tell me one more time again.,general_repeat
3220,yeap get that right.,general_affirm
9206,does ming ten do take out,takeaway_query
8884,open facebook messenger,social_query
4146,this is not what i requested.,general_negate
3675,have no idea regarding to what to do.,general_dontcare
2263,on january twenty five set meeting for twelve,calendar_set
7622,currency to currency rate,qa_currency
204,what is the subject and who is the sender of my last email,email_query
9697,find me a train ticket next monday to new york city,transport_ticket
8935,i heard ale just got married can you please show me the wedding pictures on their instagram,social_query
840,fill me in on stock symbol,qa_stock
5395,off lights,iot_hue_lightoff
4992,could you get me some coffee,iot_coffee
3017,which contact haven't i called in twelve months,email_querycontact
1054,how's the traffic downtown,transport_traffic
7258,go back,play_podcasts
6036,take off this list,lists_remove
408,can you explain me the problems when the syria becomes more stronger than america,general_quirky
2761,show me my emails from the past hour,email_query
5777,start creating a new list,lists_createoradd
2445,convert eight thirty from gtm four to g. m. t. five thirty,datetime_convert
4413,plants,general_quirky
8202,is i. b. m. up today,qa_stock
7442,play station gx in the radio,play_radio
2786,read me new emails,email_query
9382,tell me the time when punjab mail will reach gwalior,transport_query
8380,what type of event,recommendation_events
4200,olly i said call jack not jake.,general_negate
839,what are the stock prices of target,qa_stock
6920,please open chess game i would like to play with you,play_game
4559,can you repeat please.,general_repeat
8938,what did jeff post on the yard sale page,social_query
1250,cancel my alarm for tomorrow morning,alarm_remove
5473,retrieve the light for me,iot_hue_lightup
9246,does fongs do carry out,takeaway_query
10099,please be quiet,audio_volume_mute
7925,how many kids jackie chan does have,qa_factoid
1399,ring the alarm when i get home,alarm_set
2436,what time is twelve pm eastern time in pacific time,datetime_convert
3263,your understanding is confirmed.,general_affirm
5276,turn room light off,iot_hue_lightoff
3241,yes your understanding was perfect.,general_affirm
7919,what is glass made of,qa_factoid
1676,sound off please,audio_volume_mute
3301,yeap good response.,general_affirm
6833,start dune from where i left off,play_audiobook
6454,what is this music called,music_query
10373,would you elaborate again to me please.,general_explain
9198,what is the status on my latest order,takeaway_query
4814,please start vacuuming,iot_cleaning
11001,do the restaurant deliver,takeaway_query
1812,meeting july calendar,calendar_query
9766,are there any traffic delays,transport_traffic
9652,book me a train ride covering five destinations to see in new york,transport_ticket
3123,write an email recipient ray,email_sendemail
3039,prepare email for susan,email_sendemail
3081,can you send an email to my mother about the weekly weather,email_sendemail
3657,can you please check command.,general_confirm
10528,decrease lighting,iot_hue_lightdim
5417,i want to turn on the blue lights,iot_hue_lighton
7438,on the radio it is time for good music,play_radio
1356,i need to get up at seven am,alarm_set
6081,please clean my shopping list,lists_remove
793,google definition for me,qa_definition
1466,new alarm for six am,alarm_set
9118,when do i need to leave to pick up my order,takeaway_query
10995,charges of delivery,takeaway_query
4696,tell me that one more time again.,general_repeat
3060,hey send an email to my friend,email_sendemail
4883,i want hot coffee,iot_coffee
6267,please save that song,music_likeness
6954,start a match of chess,play_game
1424,wake me up at ten,alarm_set
7927,give me a geographic fact about vilnius,qa_factoid
7425,play hot ninety seven,play_radio
9731,is traffic light,transport_traffic
5223,lower brightness of lights,iot_hue_lightdim
8063,what is the result of two by two,qa_maths
4272,"appreciated, olly.",general_praise
10679,shuffle music by aaron carter,music_settings
4460,what are the details on umf,general_quirky
6636,what is the latest on donald trump,news_query
10577,please turn on my wemo plug socket,iot_wemo_on
7644,describe joe for me please,qa_definition
9239,does restaurant has home delivery,takeaway_query
7788,what does a baguette look like,qa_definition
6841,pause the audiobook,play_audiobook
7095,let me hear some music,play_music
10985,macdonald shops,takeaway_order
7605,look up the exchange rate between dollars and bitcoin,qa_currency
661,please keep tabs on how the presidential debates are going,news_query
8021,how many three are available in twenty seven,qa_maths
937,open social media account,social_query
5817,please create a new list for me,lists_createoradd
3766,wouldn't bother.,general_dontcare
7267,next episode please,play_podcasts
626,please thumbs up this song,music_likeness
8931,what's new on social media,social_query
4143,"uhh no, i think you've done this incorrectly.",general_negate
7881,could you please confirm if leonardo is married,qa_factoid
8883,was there any articles on shark attacks on snapchat yesterday,social_query
4385,you are so smart.,general_praise
5485,increase the light a little,iot_hue_lightup
9800,what is traffic like right now,transport_traffic
142,crabmeat recipe,cooking_recipe
179,what time is it in the other time zones,datetime_query
3881,i don't get this.,general_explain
8517,list all the shops that are located in milan,recommendation_locations
109,i no longer need to see the doctor can that event be removed,calendar_remove
8417,recommend a restaurant with medium expense,recommendation_locations
5212,give me some dim light,iot_hue_lightdim
4442,if you put a velociraptor and a hippo together what would happen,general_quirky
5231,dim lights in living room,iot_hue_lightdim
8258,are there any crafts fairs happening in this area,recommendation_events
3618,will you confirm that please.,general_confirm
10535,time to sleep,iot_hue_lightoff
7133,open spotify and play list five,play_music
1744,i can't hear just increase the volume,audio_volume_up
6513,please don't shuffle songs in music player just playing continuously,music_settings
4747,start vacuuming now please,iot_cleaning
6806,start reading book,play_audiobook
3838,could you again elaborate me on your answers please.,general_explain
2610,what is the time in canada now,datetime_query
1778,turn up,audio_volume_up
198,i need to know all of the emails from contact pertaining to subject,email_query
502,off all the lights on the right side,iot_hue_lightoff
2005,take off the doctor's appointment on march twentieth,calendar_remove
7232,replay my last played podcast,play_podcasts
5969,what groups are listed in my contacts,lists_query
